symbol,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31
EIGR,,,,,,,,,,,,
EKSO,,,,,,,,,,,,
LOCO,,,,,,,,,,,,
ESLT,,,,,,,,,,,,
ERI,,,,,,,,,,,,
ESIO,,,,,,,,,,,,
ELMD,,,,,,,,,,,,
EA,,,,,,,,,,,,
ECIGQ,,,,,,,,,,,,
EKCS,,,,,,,,,,,,
EFII,,,,,,,,,,,,
ELVT,,,,,,,,,,,,
EBIO,,,,,,,,,,,,
ELTZ,,,,,,,,,,,,
ELLI,,,,,,,,,,,,
EFC,,,,,,,,,,,,
EARN,,,,,,,,,,,,
ELRA,,,,,,,,,,,,
ELTK,,,,,,,,,,,,
EMAN,,,,,,,,,,,,
EMAV,,,,,,,,,,,,
EMBR,,,,,,,,,,,,
EMYB,,,,,,,,,,,,
EMCI,,,,,,,,,,,,
EMCF,,,,,,,,,,,,
EME,,,,,,,,,,,,
EMKR,,,,,,,,,,,,
EMMD,,,,,,,,,,,,
EEX,,,,,,,,,,,,
EMES,,,,,,,,,,,,
EBS,,,,,,,,,,,,
EMGC,,,,,,,,,,,,
MSN,,,,,,,,,,,,
NYNY,,,,,,,,,,,,
ESBA,,,,,,,,,,,,
ESRT,,,,,,,,,,,,
EIG,,,,,,,,,,,,
ENBL,,,,,,,,,,,,
ENTA,,,,,,,,,,,,
ENBP,,,,,,,,,,,,
ENBA,,,,,,,,,,,,
ENB,,,,,,,,,,,,
EBBNF,,,,,,,,,,,,
ECA,,,,,,,,,,,,
ECIA,,,,,,,,,,,,
ECPG,,,,,,,,,,,,
WIRE,,,,,,,,,,,,
ENIP,,,,,,,,,,,,
ENDP,,,,,,,,,,,,
ECYT,,,,,,,,,,,,
ENDV,,,,,,,,,,,,
NDRA,,,,,,,,,,,,
NDRAW,,,,,,,,,,,,
EXPL,,,,,,,,,,,,
EIGI,,,,,,,,,,,,
EGN,,,,,,,,,,,,
ENR,,,,,,,,,,,,
EPC,,,,,,,,,,,,
WATT,,,,,,,,,,,,
UUUU,,,,,,,,,,,,
UUUU.WS,,,,,,,,,,,,
EGYH,,,,,,,,,,,,
EQST,,,,,,,,,,,,
ERII,,,,,,,,,,,,
ETE,,,,,,,,,,,,
ETP,,,,,,,,,,,,
EGC,,,,,,,,,,,,
UAVS,,,,,,,,,,,,
ERF,,,,,,,,,,,,
ENS,,,,,,,,,,,,
ETCK,,,,,,,,,,,,
ENGA,,,,,,,,,,,,
EGL,,,,,,,,,,,,
ENG,,,,,,,,,,,,
ENLK,,,,,,,,,,,,
ENLC,,,,,,,,,,,,
EBF,,,,,,,,,,,,
ENVA,,,,,,,,,,,,
ENVS,,,,,,,,,,,,
ENPH,,,,,,,,,,,,
ESV,,,,,,,,,,,,
ESGR,,,,,,,,,,,,
ESGI,,,,,,,,,,,,
ESNC,,,,,,,,,,,,
ENFC,,,,,,,,,,,,
ENTG,,,,,,,,,,,,
ETM,,,,,,,,,,,,
ENMGF,,,,,,,,,,,,
EVC,,,,,,,,,,,,
EGI,,,,,,,,,,,,
ENV,,,,,,,,,,,,
EVI,,,,,,,,,,,,
EVSI,,,,,,,,,,,,
EVA,,,,,,,,,,,,
EXNT,,,,,,,,,,,,
ENZ,,,,,,,,,,,,
ENZB,,,,,,,,,,,,
EOG,,,,,,,,,,,,
EOSS,,,,,,,,,,,,
EOPT,,,,,,,,,,,,
EPE,,,,,,,,,,,,
EPAM,,,,,,,,,,,,
EPAZ,,,,,,,,,,,,
PRFC,,,,,,,,,,,,
EPSC,,,,,,,,,,,,
EPZM,,,,,,,,,,,,
PLUS,,,,,,,,,,,,
EPR,,,,,,,,,,,,
EPR^C,,,,,,,,,,,,
EPR^E,,,,,,,,,,,,
EPR^G,,,,,,,,,,,,
EQT,,,,,,,,,,,,
EQGP,,,,,,,,,,,,
EQM,,,,,,,,,,,,
EFX,,,,,,,,,,,,
EQIX,,,,,,,,,,,,
EQFN,,,,,,,,,,,,
EQBK,,,,,,,,,,,,
EQC,,,,,,,,,,,,
EQC-D,,,,,,,,,,,,
EQC^D,,,,,,,,,,,,
ELS,,,,,,,,,,,,
EQR,,,,,,,,,,,,
ERA,,,,,,,,,,,,
ERBA,,,,,,,,,,,,
ERFB,,,,,,,,,,,,
ERHE,,,,,,,,,,,,
ERIE,,,,,,,,,,,,
ERINQ,,,,,,,,,,,,
ERN,,,,,,,,,,,,
ESBS,,,,,,,,,,,,
ESCA,,,,,,,,,,,,
ESCRQ,,,,,,,,,,,,
ESCSQ,,,,,,,,,,,,
ESE,,,,,,,,,,,,
ESPIQ,,,,,,,,,,,,
ESPR,,,,,,,,,,,,
ESP,,,,,,,,,,,,
ESQ,,,,,,,,,,,,
ESSA,,,,,,,,,,,,
ESND,,,,,,,,,,,,
ESNT,,,,,,,,,,,,
ESS,,,,,,,,,,,,
ESL,,,,,,,,,,,,
ETH,,,,,,,,,,,,
ETSY,,,,,,,,,,,,
EUENF,,,,,,,,,,,,
EEFT,,,,,,,,,,,,
ESEA,,,,,,,,,,,,
EVUS,,,,,,,,,,,,
EVEP,,,,,,,,,,,,
ESCC,,,,,,,,,,,,
EVBN,,,,,,,,,,,,
ECGI,,,,,,,,,,,,
EVTI,,,,,,,,,,,,
EVK,,,,,,,,,,,,
EVBG,,,,,,,,,,,,
EVR,,,,,,,,,,,,
RE,,,,,,,,,,,,
EVRI,,,,,,,,,,,,
ES,,,,,,,,,,,,
MRAM,,,,,,,,,,,,
EVTC,,,,,,,,,,,,
EVLV,,,,,,,,,,,,
EVOK,,,,,,,,,,,,
EVH,,,,,,,,,,,,
EPM,,,,,,,,,,,,
FNAM,,,,,,,,,,,,
EVOL,,,,,,,,,,,,
EWLL,,,,,,,,,,,,
EXDI,,,,,,,,,,,,
EXDW,,,,,,,,,,,,
EXCC,,,,,,,,,,,,
XCOOQ,,,,,,,,,,,,
XELA,,,,,,,,,,,,
EXEL,,,,,,,,,,,,
EXC,,,,,,,,,,,,
XCUR,,,,,,,,,,,,
EXLS,,,,,,,,,,,,
EXPD,,,,,,,,,,,,
EXPO,,,,,,,,,,,,
EXPR,,,,,,,,,,,,
STAY,,,,,,,,,,,,
EXTN,,,,,,,,,,,,
EXR,,,,,,,,,,,,
XOG,,,,,,,,,,,,
EXTR,,,,,,,,,,,,
XOM,,,,,,,,,,,,
EYEGW,,,,,,,,,,,,
EYEG,,,,,,,,,,,,
AXCG,,,,,,,,,,,,
EZPW,,,,,,,,,,,,
EZEN,,,,,,,,,,,,
EZTD,,,,,,,,,,,,
FMBM,,,,,,,,,,,,
FFIV,,,,,,,,,,,,
FN,,,,,,,,,,,,
FB,,,,,,,,,,,,
FCTOA,,,,,,,,,,,,
FDS,,,,,,,,,,,,
FMSA,,,,,,,,,,,,
FANH,,,,,,,,,,,,
FMAO,,,,,,,,,,,,
FPI,,,,,,,,,,,,
FPI-B,,,,,,,,,,,,
FPI^B,,,,,,,,,,,,
FARO,,,,,,,,,,,,
FAST,,,,,,,,,,,,
FAT,,,,,,,,,,,,
FATE,,,,,,,,,,,,
FBSS,,,,,,,,,,,,
FBK,,,,,,,,,,,,
FBEC,,,,,,,,,,,,
FFG,,,,,,,,,,,,
FCRE,,,,,,,,,,,,
FCB,,,,,,,,,,,,
FCIC,,,,,,,,,,,,
AGM,,,,,,,,,,,,
AGM.A,,,,,,,,,,,,
FREJN,,,,,,,,,,,,
FMCCT,,,,,,,,,,,,
FMCKI,,,,,,,,,,,,
FRT,,,,,,,,,,,,
FRT^C,,,,,,,,,,,,
FSAC,,,,,,,,,,,,
FSACW,,,,,,,,,,,,
FSACU,,,,,,,,,,,,
FDX,,,,,,,,,,,,
FENC,,,,,,,,,,,,
FOE,,,,,,,,,,,,
FFBW,,,,,,,,,,,,
FCSC,,,,,,,,,,,,
FGEN,,,,,,,,,,,,
FDBC,,,,,,,,,,,,
FNF,,,,,,,,,,,,
FIS,,,,,,,,,,,,
LION,,,,,,,,,,,,
FPPP,,,,,,,,,,,,
FRGI,,,,,,,,,,,,
FITB,,,,,,,,,,,,
FITBI,,,,,,,,,,,,
FNGN,,,,,,,,,,,,
FGCO,,,,,,,,,,,,
FISI,,,,,,,,,,,,
YUANF,,,,,,,,,,,,
FNGR,,,,,,,,,,,,
FNSR,,,,,,,,,,,,
FNJN,,,,,,,,,,,,
FNTEW,,,,,,,,,,,,
FNTE,,,,,,,,,,,,
FNTEU,,,,,,,,,,,,
FEYE,,,,,,,,,,,,
FRFS,,,,,,,,,,,,
FRMA,,,,,,,,,,,,
FABK,,,,,,,,,,,,
FAHLF,,,,,,,,,,,,
FBIZ,,,,,,,,,,,,
FCAP,,,,,,,,,,,,
FCGD,,,,,,,,,,,,
FBNK,,,,,,,,,,,,
FDC,,,,,,,,,,,,
FDEF,,,,,,,,,,,,
FFIN,,,,,,,,,,,,
FFNW,,,,,,,,,,,,
FIFG,,,,,,,,,,,,
FFWM,,,,,,,,,,,,
FGBI,,,,,,,,,,,,
FHRT,,,,,,,,,,,,
FHB,,,,,,,,,,,,
FHN,,,,,,,,,,,,
FR,,,,,,,,,,,,
INBK,,,,,,,,,,,,
INBKL,,,,,,,,,,,,
FIBK,,,,,,,,,,,,
FKYS,,,,,,,,,,,,
FRME,,,,,,,,,,,,
FMBI,,,,,,,,,,,,
FNWB,,,,,,,,,,,,
FPBK,,,,,,,,,,,,
FSFG,,,,,,,,,,,,
FSLR,,,,,,,,,,,,
FUSB,,,,,,,,,,,,
FE,,,,,,,,,,,,
FISV,,,,,,,,,,,,
FSSN,,,,,,,,,,,,
FIT,,,,,,,,,,,,
FTLF,,,,,,,,,,,,
FIVE,,,,,,,,,,,,
OAKS,,,,,,,,,,,,
OAKS^A,,,,,,,,,,,,
FPH,,,,,,,,,,,,
FPRX,,,,,,,,,,,,
FVE,,,,,,,,,,,,
FIVN,,,,,,,,,,,,
FGCN,,,,,,,,,,,,
FBC,,,,,,,,,,,,
FLRE,,,,,,,,,,,,
FLSR,,,,,,,,,,,,
FLT,,,,,,,,,,,,
FLEX,,,,,,,,,,,,
FLKS,,,,,,,,,,,,
FSI,,,,,,,,,,,,
FLXN,,,,,,,,,,,,
FPAY,,,,,,,,,,,,
FLXS,,,,,,,,,,,,
FLIR,,,,,,,,,,,,
FTWS,,,,,,,,,,,,
FND,,,,,,,,,,,,
FLO,,,,,,,,,,,,
FLS,,,,,,,,,,,,
FLDM,,,,,,,,,,,,
FLR,,,,,,,,,,,,
FPMI,,,,,,,,,,,,
FLUX,,,,,,,,,,,,
FLY,,,,,,,,,,,,
FMC,,,,,,,,,,,,
FNCB,,,,,,,,,,,,
FOMX,,,,,,,,,,,,
FGLD,,,,,,,,,,,,
FCUV,,,,,,,,,,,,
FONR,,,,,,,,,,,,
FNON,,,,,,,,,,,,
FONU,,,,,,,,,,,,
FL,,,,,,,,,,,,
FTXP,,,,,,,,,,,,
FLSS,,,,,,,,,,,,
FPVD,,,,,,,,,,,,
FNRG,,,,,,,,,,,,
FSCT,,,,,,,,,,,,
FELP,,,,,,,,,,,,
FCE.A,,,,,,,,,,,,
FOR,,,,,,,,,,,,
FVRG,,,,,,,,,,,,
FORM,,,,,,,,,,,,
FORTY,,,,,,,,,,,,
FORR,,,,,,,,,,,,
FTMR,,,,,,,,,,,,
FRTA,,,,,,,,,,,,
FTNT,,,,,,,,,,,,
FTS,,,,,,,,,,,,
FTV,,,,,,,,,,,,
FBIO,,,,,,,,,,,,
FBIOP,,,,,,,,,,,,
FBHS,,,,,,,,,,,,
FVTI,,,,,,,,,,,,
FET,,,,,,,,,,,,
FORD,,,,,,,,,,,,
FOSL,,,,,,,,,,,,
FSTR,,,,,,,,,,,,
FBM,,,,,,,,,,,,
FMI,,,,,,,,,,,,
FCPT,,,,,,,,,,,,
FOXF,,,,,,,,,,,,
FI,,,,,,,,,,,,
FELE,,,,,,,,,,,,
FSB,,,,,,,,,,,,
BEN,,,,,,,,,,,,
FCBI,,,,,,,,,,,,
FRED,,,,,,,,,,,,
FRHC,,,,,,,,,,,,
FRLF,,,,,,,,,,,,
FCX,,,,,,,,,,,,
FREEF,,,,,,,,,,,,
FRZT,,,,,,,,,,,,
FSIZ,,,,,,,,,,,,
RAIL,,,,,,,,,,,,
FEIM,,,,,,,,,,,,
FDP,,,,,,,,,,,,
FPFI,,,,,,,,,,,,
FRPT,,,,,,,,,,,,
FRD,,,,,,,,,,,,
FDBL,,,,,,,,,,,,
FTEO,,,,,,,,,,,,
FOSI,,,,,,,,,,,,
FRPH,,,,,,,,,,,,
FSBW,,,,,,,,,,,,
FSBC,,,,,,,,,,,,
FTD,,,,,,,,,,,,
FTNW,,,,,,,,,,,,
FCN,,,,,,,,,,,,
FTEK,,,,,,,,,,,,
FCEL,,,,,,,,,,,,
FLST,,,,,,,,,,,,
KWIT,,,,,,,,,,,,
FLGT,,,,,,,,,,,,
FORK,,,,,,,,,,,,
FLL,,,,,,,,,,,,
FULO,,,,,,,,,,,,
FNKO,,,,,,,,,,,,
FSNT,,,,,,,,,,,,
DROP,,,,,,,,,,,,
FSNN,,,,,,,,,,,,
FTFT,,,,,,,,,,,,
FF,,,,,,,,,,,,
FUTL,,,,,,,,,,,,
FFHL,,,,,,,,,,,,
GTHX,,,,,,,,,,,,
GAIA,,,,,,,,,,,,
GCAP,,,,,,,,,,,,
GLXZ,,,,,,,,,,,,
GALT,,,,,,,,,,,,
GLMD,,,,,,,,,,,,
GME,,,,,,,,,,,,
GCI,,,,,,,,,,,,
GPS,,,,,,,,,,,,
GARB,,,,,,,,,,,,
GDI,,,,,,,,,,,,
GRMN,,,,,,,,,,,,
IT,,,,,,,,,,,,
GST^B,,,,,,,,,,,,
GST^A,,,,,,,,,,,,
GST,,,,,,,,,,,,
GATX,,,,,,,,,,,,
GCP,,,,,,,,,,,,
GDS,,,,,,,,,,,,
JOB,,,,,,,,,,,,
GEMP,,,,,,,,,,,,
GNK,,,,,,,,,,,,
GENC,,,,,,,,,,,,
GNLKQ,,,,,,,,,,,,
GNRT,,,,,,,,,,,,
GNRC,,,,,,,,,,,,
CANN,,,,,,,,,,,,
GD,,,,,,,,,,,,
GFN,,,,,,,,,,,,
GIS,,,,,,,,,,,,
GMO,,,,,,,,,,,,
GSIH,,,,,,,,,,,,
GCO,,,,,,,,,,,,
GWR,,,,,,,,,,,,
GEL,,,,,,,,,,,,
GFNL,,,,,,,,,,,,
GEN,,,,,,,,,,,,
GEN,,,,,,,,,,,,
GNID,,,,,,,,,,,,
GTHR,,,,,,,,,,,,
GNE,,,,,,,,,,,,
GNE^A,,,,,,,,,,,,
GGWY,,,,,,,,,,,,
GNUS,,,,,,,,,,,,
GNMK,,,,,,,,,,,,
GNCA,,,,,,,,,,,,
GHDX,,,,,,,,,,,,
G,,,,,,,,,,,,
GNPX,,,,,,,,,,,,
GNTX,,,,,,,,,,,,
THRM,,,,,,,,,,,,
GNW,,,,,,,,,,,,
GEO,,,,,,,,,,,,
GGLR,,,,,,,,,,,,
GEOR,,,,,,,,,,,,
GTCP,,,,,,,,,,,,
GOVX,,,,,,,,,,,,
GABC,,,,,,,,,,,,
GERN,,,,,,,,,,,,
GEVO,,,,,,,,,,,,
GXXM,,,,,,,,,,,,
GGP^A,,,,,,,,,,,,
GGP,,,,,,,,,,,,
GIDYL,,,,,,,,,,,,
ROCK,,,,,,,,,,,,
GIGA,,,,,,,,,,,,
GIGM,,,,,,,,,,,,
GILT,,,,,,,,,,,,
GILD,,,,,,,,,,,,
GLLA,,,,,,,,,,,,
GBCI,,,,,,,,,,,,
GOODP,,,,,,,,,,,,
LAND,,,,,,,,,,,,
LANDP,,,,,,,,,,,,
GLAE,,,,,,,,,,,,
GKOS,,,,,,,,,,,,
GLBZ,,,,,,,,,,,,
GBT,,,,,,,,,,,,
GBBT,,,,,,,,,,,,
GLBR,,,,,,,,,,,,
GCEI,,,,,,,,,,,,
ENT,,,,,,,,,,,,
GLEC,,,,,,,,,,,,
GBGD,,,,,,,,,,,,
GIMU,,,,,,,,,,,,
GMRE,,,,,,,,,,,,
GMRE^A,,,,,,,,,,,,
GNL,,,,,,,,,,,,
GNL^A,,,,,,,,,,,,
GLP,,,,,,,,,,,,
GPN,,,,,,,,,,,,
GLPW,,,,,,,,,,,,
GLBB,,,,,,,,,,,,
SELF,,,,,,,,,,,,
GSL-B,,,,,,,,,,,,
GSL,,,,,,,,,,,,
GSL^B,,,,,,,,,,,,
GTII,,,,,,,,,,,,
GWRS,,,,,,,,,,,,
GOBK,,,,,,,,,,,,
GSB,,,,,,,,,,,,
GSAT,,,,,,,,,,,,
GNTW,,,,,,,,,,,,
GMED,,,,,,,,,,,,
GLRIW,,,,,,,,,,,,
GWIN,,,,,,,,,,,,
GLOW,,,,,,,,,,,,
GLUU,,,,,,,,,,,,
GLUC,,,,,,,,,,,,
GLYC,,,,,,,,,,,,
GLYE,,,,,,,,,,,,
GMEV,,,,,,,,,,,,
GMS,,,,,,,,,,,,
GNC,,,,,,,,,,,,
GDDY,,,,,,,,,,,,
GOFF,,,,,,,,,,,,
GOGO,,,,,,,,,,,,
GLNG,,,,,,,,,,,,
GMLPP,,,,,,,,,,,,
GMLP,,,,,,,,,,,,
GLDN,,,,,,,,,,,,
GFIOF,,,,,,,,,,,,
GFI,,,,,,,,,,,,
GLLK,,,,,,,,,,,,
GDRZF,,,,,,,,,,,,
GORO,,,,,,,,,,,,
GDEN,,,,,,,,,,,,
GMGI,,,,,,,,,,,,
AUMN,,,,,,,,,,,,
GSS,,,,,,,,,,,,
GV,,,,,,,,,,,,
GRMC,,,,,,,,,,,,
GFMH,,,,,,,,,,,,
GMER,,,,,,,,,,,,
GTIM,,,,,,,,,,,,
GDP,,,,,,,,,,,,
GOPH,,,,,,,,,,,,
GPRO,,,,,,,,,,,,
GSHT,,,,,,,,,,,,
GSHTW,,,,,,,,,,,,
GSHTU,,,,,,,,,,,,
GOV,,,,,,,,,,,,
GOVNI,,,,,,,,,,,,
GPX,,,,,,,,,,,,
GGG,,,,,,,,,,,,
EAF,,,,,,,,,,,,
GHM,,,,,,,,,,,,
GPT-A,,,,,,,,,,,,
GPT,,,,,,,,,,,,
GPT^A,,,,,,,,,,,,
GTE,,,,,,,,,,,,
LOPE,,,,,,,,,,,,
GPIW,,,,,,,,,,,,
GVA,,,,,,,,,,,,
GFGY,,,,,,,,,,,,
GPMT,,,,,,,,,,,,
GRPH,,,,,,,,,,,,
GRVY,,,,,,,,,,,,
GTN.A,,,,,,,,,,,,
GTN,,,,,,,,,,,,
AJX,,,,,,,,,,,,
AJXA,,,,,,,,,,,,
GBSNQ,,,,,,,,,,,,
GEC,,,,,,,,,,,,
GXP,,,,,,,,,,,,
GSBC,,,,,,,,,,,,
GWB,,,,,,,,,,,,
GNBC,,,,,,,,,,,,
GRBK,,,,,,,,,,,,
GDOT,,,,,,,,,,,,
GRYN,,,,,,,,,,,,
GNPT,,,,,,,,,,,,
GPRE,,,,,,,,,,,,
GPP,,,,,,,,,,,,
GSRX,,,,,,,,,,,,
GCLL,,,,,,,,,,,,
GCBC,,,,,,,,,,,,
GRAS,,,,,,,,,,,,
GHL,,,,,,,,,,,,
GKIT,,,,,,,,,,,,
GERS,,,,,,,,,,,,
ELRN,,,,,,,,,,,,
GRCK,,,,,,,,,,,,
GSUM,,,,,,,,,,,,
GRIF,,,,,,,,,,,,
GFF,,,,,,,,,,,,
GRPV,,,,,,,,,,,,
GROG,,,,,,,,,,,,
GRMM,,,,,,,,,,,,
GPI,,,,,,,,,,,,
GRPN,,,,,,,,,,,,
GRWC,,,,,,,,,,,,
GRSO,,,,,,,,,,,,
GRWG,,,,,,,,,,,,
PHOT,,,,,,,,,,,,
GRUB,,,,,,,,,,,,
GVP,,,,,,,,,,,,
GSIT,,,,,,,,,,,,
GTBP,,,,,,,,,,,,
GTT,,,,,,,,,,,,
GTXO,,,,,,,,,,,,
GTYH,,,,,,,,,,,,
GTYHW,,,,,,,,,,,,
GTYHU,,,,,,,,,,,,
GBNK,,,,,,,,,,,,
GFED,,,,,,,,,,,,
GES,,,,,,,,,,,,
GWRE,,,,,,,,,,,,
GIFI,,,,,,,,,,,,
GURE,,,,,,,,,,,,
GLF,,,,,,,,,,,,
GLF.WS,,,,,,,,,,,,
GPOR,,,,,,,,,,,,
GWGH,,,,,,,,,,,,
GYRO,,,,,,,,,,,,
HEES,,,,,,,,,,,,
HRB,,,,,,,,,,,,
HCCC,,,,,,,,,,,,
HAE,,,,,,,,,,,,
HNRG,,,,,,,,,,,,
HALL,,,,,,,,,,,,
HALN,,,,,,,,,,,,
HALO,,,,,,,,,,,,
HYH,,,,,,,,,,,,
HBK,,,,,,,,,,,,
HMMR,,,,,,,,,,,,
HBHC,,,,,,,,,,,,
HNDI,,,,,,,,,,,,
HBI,,,,,,,,,,,,
HNGR,,,,,,,,,,,,
HAFC,,,,,,,,,,,,
HASI,,,,,,,,,,,,
HRBR,,,,,,,,,,,,
HONE,,,,,,,,,,,,
HDNG,,,,,,,,,,,,
HLIT,,,,,,,,,,,,
HSC,,,,,,,,,,,,
HFRN,,,,,,,,,,,,
HBIO,,,,,,,,,,,,
HARI,,,,,,,,,,,,
HAS,,,,,,,,,,,,
HVT.A,,,,,,,,,,,,
HVT,,,,,,,,,,,,
HE,,,,,,,,,,,,
HE^U,,,,,,,,,,,,
HA,,,,,,,,,,,,
HCOM,,,,,,,,,,,,
HWKN,,,,,,,,,,,,
HWBK,,,,,,,,,,,,
HYACU,,,,,,,,,,,,
HYAC,,,,,,,,,,,,
HYACW,,,,,,,,,,,,
HAYN,,,,,,,,,,,,
HCHC,,,,,,,,,,,,
HCA,,,,,,,,,,,,
HCI,,,,,,,,,,,,
VICA,,,,,,,,,,,,
HCP,,,,,,,,,,,,
HDS,,,,,,,,,,,,
HDVW,,,,,,,,,,,,
HDB,,,,,,,,,,,,
HADV,,,,,,,,,,,,
HIIQ,,,,,,,,,,,,
HR,,,,,,,,,,,,
HCSG,,,,,,,,,,,,
HTA,,,,,,,,,,,,
HQY,,,,,,,,,,,,
HCMC,,,,,,,,,,,,
HLYK,,,,,,,,,,,,
HSTM,,,,,,,,,,,,
HTLD,,,,,,,,,,,,
HTLF,,,,,,,,,,,,
HTBX,,,,,,,,,,,,
HEBT,,,,,,,,,,,,
HPPI,,,,,,,,,,,,
HEI,,,,,,,,,,,,
HSII,,,,,,,,,,,,
HELE,,,,,,,,,,,,
HSDT,,,,,,,,,,,,
HLX,,,,,,,,,,,,
HLIX,,,,,,,,,,,,
HLXW,,,,,,,,,,,,
HP,,,,,,,,,,,,
HMTV,,,,,,,,,,,,
HEB,,,,,,,,,,,,
HPMM,,,,,,,,,,,,
HNNA,,,,,,,,,,,,
HCA.U,,,,,,,,,,,,
HCAC,,,,,,,,,,,,
HCAC.U,,,,,,,,,,,,
HCAC.WS,,,,,,,,,,,,
HSIC,,,,,,,,,,,,
HLF,,,,,,,,,,,,
HRI,,,,,,,,,,,,
HTSC,,,,,,,,,,,,
HTBK,,,,,,,,,,,,
HGBL,,,,,,,,,,,,
HRTG,,,,,,,,,,,,
HRGG,,,,,,,,,,,,
HCCI,,,,,,,,,,,,
HT-C,,,,,,,,,,,,
HT,,,,,,,,,,,,
HT-E,,,,,,,,,,,,
HT^C,,,,,,,,,,,,
HT^D,,,,,,,,,,,,
HT^E,,,,,,,,,,,,
HTZ,,,,,,,,,,,,
HSKA,,,,,,,,,,,,
HES-A,,,,,,,,,,,,
HES,,,,,,,,,,,,
HESM,,,,,,,,,,,,
HF,,,,,,,,,,,,
HCLP,,,,,,,,,,,,
HIBB,,,,,,,,,,,,
TBEV,,,,,,,,,,,,
HCGS,,,,,,,,,,,,
HHDS,,,,,,,,,,,,
HPJ,,,,,,,,,,,,
HIW,,,,,,,,,,,,
HIL,,,,,,,,,,,,
HRC,,,,,,,,,,,,
HI,,,,,,,,,,,,
HTH,,,,,,,,,,,,
HGV,,,,,,,,,,,,
HLT,,,,,,,,,,,,
HIMX,,,,,,,,,,,,
HENI,,,,,,,,,,,,
HIPC,,,,,,,,,,,,
HSGX,,,,,,,,,,,,
HKEB,,,,,,,,,,,,
HKNI,,,,,,,,,,,,
HMNF,,,,,,,,,,,,
HMSY,,,,,,,,,,,,
HMLP,,,,,,,,,,,,
HMLP^A,,,,,,,,,,,,
HOKUQ,,,,,,,,,,,,
HENC,,,,,,,,,,,,
HEP,,,,,,,,,,,,
HFC,,,,,,,,,,,,
HOLI,,,,,,,,,,,,
HOLX,,,,,,,,,,,,
HBCP,,,,,,,,,,,,
HOMB,,,,,,,,,,,,
HFBL,,,,,,,,,,,,
HMST,,,,,,,,,,,,
HTBI,,,,,,,,,,,,
HNDAF,,,,,,,,,,,,
HON,,,,,,,,,,,,
HOPE,,,,,,,,,,,,
HFBC,,,,,,,,,,,,
HPTO,,,,,,,,,,,,
HZNP,,,,,,,,,,,,
HDP,,,,,,,,,,,,
HPT,,,,,,,,,,,,
HST,,,,,,,,,,,,
TWNK,,,,,,,,,,,,
TWNKW,,,,,,,,,,,,
HLI,,,,,,,,,,,,
HUSA,,,,,,,,,,,,
HOV,,,,,,,,,,,,
HOVNP,,,,,,,,,,,,
HBMD,,,,,,,,,,,,
HHC,,,,,,,,,,,,
HPQ,,,,,,,,,,,,
HPIL,,,,,,,,,,,,
HRG,,,,,,,,,,,,
HSTH,,,,,,,,,,,,
HSTC,,,,,,,,,,,,
HTGM,,,,,,,,,,,,
HYAS,,,,,,,,,,,,
HUBG,,,,,,,,,,,,
HUBB,,,,,,,,,,,,
HBUV,,,,,,,,,,,,
HUBS,,,,,,,,,,,,
HSON,,,,,,,,,,,,
HPP,,,,,,,,,,,,
EROX,,,,,,,,,,,,
HUM,,,,,,,,,,,,
HGEN,,,,,,,,,,,,
HII,,,,,,,,,,,,
HUN,,,,,,,,,,,,
HURC,,,,,,,,,,,,
HURN,,,,,,,,,,,,
HBP,,,,,,,,,,,,
HVBC,,,,,,,,,,,,
H,,,,,,,,,,,,
HCTI,,,,,,,,,,,,
HYDI,,,,,,,,,,,,
HPTG,,,,,,,,,,,,
HDYNQ,,,,,,,,,,,,
HYSR,,,,,,,,,,,,
HY,,,,,,,,,,,,
IWMG,,,,,,,,,,,,
IAC,,,,,,,,,,,,
IAG,,,,,,,,,,,,
IBKC,,,,,,,,,,,,
IBIO,,,,,,,,,,,,
ICAD,,,,,,,,,,,,
IEP,,,,,,,,,,,,
ICCH,,,,,,,,,,,,
ICFI,,,,,,,,,,,,
ICLR,,,,,,,,,,,,
ICNB,,,,,,,,,,,,
ICON,,,,,,,,,,,,
ICTV,,,,,,,,,,,,
IDPE,,,,,,,,,,,,
IDSY,,,,,,,,,,,,
IDA,,,,,,,,,,,,
IDDR,,,,,,,,,,,,
IPWR,,,,,,,,,,,,
INVE,,,,,,,,,,,,
IDRA,,,,,,,,,,,,
IDLM,,,,,,,,,,,,
IDOI,,,,,,,,,,,,
IDT,,,,,,,,,,,,
IEC,,,,,,,,,,,,
IESC,,,,,,,,,,,,
IROQ,,,,,,,,,,,,
IFAN,,,,,,,,,,,,
IFMK,,,,,,,,,,,,
IGMB,,,,,,,,,,,,
IGEN,,,,,,,,,,,,
IGOI,,,,,,,,,,,,
IGSC,,,,,,,,,,,,
IHRTQ,,,,,,,,,,,,
INFO,,,,,,,,,,,,
ITOX,,,,,,,,,,,,
KANG,,,,,,,,,,,,
IKNX,,,,,,,,,,,,
ILG,,,,,,,,,,,,
ITW,,,,,,,,,,,,
ILMN,,,,,,,,,,,,
ILUS,,,,,,,,,,,,
ISNS,,,,,,,,,,,,
IMTV,,,,,,,,,,,,
IMAX,,,,,,,,,,,,
