symbol,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31
HDYNQ,,,,,,,,,,,,
HYSR,,,,,,,,,,,,
HY,,,,,,,,,,,,
IWMG,,,,,,,,,,,,
IAC,,,,,,,,,,,,
IAG,,,,,,,,,,,,
IBKC,,,,,,,,,,,,
IBIO,,,,,,,,,,,,
ICAD,,,,,,,,,,,,
IEP,,,,,,,,,,,,
ICCH,,,,,,,,,,,,
ICFI,,,,,,,,,,,,
ICLR,,,,,,,,,,,,
ICNB,,,,,,,,,,,,
ICON,,,,,,,,,,,,
ICTV,,,,,,,,,,,,
IDPE,,,,,,,,,,,,
IDSY,,,,,,,,,,,,
IDA,,,,,,,,,,,,
IDDR,,,,,,,,,,,,
IPWR,,,,,,,,,,,,
INVE,,,,,,,,,,,,
IDRA,,,,,,,,,,,,
IDLM,,,,,,,,,,,,
IDOI,,,,,,,,,,,,
IDT,,,,,,,,,,,,
IEC,,,,,,,,,,,,
IESC,,,,,,,,,,,,
IROQ,,,,,,,,,,,,
IFAN,,,,,,,,,,,,
IFMK,,,,,,,,,,,,
IGMB,,,,,,,,,,,,
IGEN,,,,,,,,,,,,
IGOI,,,,,,,,,,,,
IGSC,,,,,,,,,,,,
IHRTQ,,,,,,,,,,,,
INFO,,,,,,,,,,,,
ITOX,,,,,,,,,,,,
KANG,,,,,,,,,,,,
IKNX,,,,,,,,,,,,
ILG,,,,,,,,,,,,
ITW,,,,,,,,,,,,
ILMN,,,,,,,,,,,,
ILUS,,,,,,,,,,,,
ISNS,,,,,,,,,,,,
IMTV,,,,,,,,,,,,
IMAX,,,,,,,,,,,,
IMMG,,,,,,,,,,,,
IMMR,,,,,,,,,,,,
IMMD,,,,,,,,,,,,
IMDZ,,,,,,,,,,,,
IMNP,,,,,,,,,,,,
IMNP,,,,,,,,,,,,
IMUN,,,,,,,,,,,,
IMUC.WS,,,,,,,,,,,,
IMUC,,,,,,,,,,,,
IMGN,,,,,,,,,,,,
IMMU,,,,,,,,,,,,
IMPHP,,,,,,,,,,,,
IMH,,,,,,,,,,,,
IPXL,,,,,,,,,,,,
IMO,,,,,,,,,,,,
IMPV,,,,,,,,,,,,
PI,,,,,,,,,,,,
IMMY,,,,,,,,,,,,
IMRSQ,,,,,,,,,,,,
INCT,,,,,,,,,,,,
IMII,,,,,,,,,,,,
ICNN,,,,,,,,,,,,
INCY,,,,,,,,,,,,
ICD,,,,,,,,,,,,
IRT,,,,,,,,,,,,
INDB,,,,,,,,,,,,
IBTX,,,,,,,,,,,,
IFLM,,,,,,,,,,,,
IGC,,,,,,,,,,,,
IPUB,,,,,,,,,,,,
INQD,,,,,,,,,,,,
INDU,,,,,,,,,,,,
INDUU,,,,,,,,,,,,
INDUW,,,,,,,,,,,,
IDSA,,,,,,,,,,,,
INFN,,,,,,,,,,,,
IMCI,,,,,,,,,,,,
INFI,,,,,,,,,,,,
IAIC,,,,,,,,,,,,
III,,,,,,,,,,,,
IFON,,,,,,,,,,,,
HIFR,,,,,,,,,,,,
NGVT,,,,,,,,,,,,
IMKTA,,,,,,,,,,,,
INGR,,,,,,,,,,,,
INWK,,,,,,,,,,,,
INNO,,,,,,,,,,,,
INCM,,,,,,,,,,,,
INOD,,,,,,,,,,,,
INHC,,,,,,,,,,,,
IPHS,,,,,,,,,,,,
IOSP,,,,,,,,,,,,
INNI,,,,,,,,,,,,
IPIX,,,,,,,,,,,,
IIPR^A,,,,,,,,,,,,
IIPR,,,,,,,,,,,,
INVA,,,,,,,,,,,,
INNV,,,,,,,,,,,,
IHT,,,,,,,,,,,,
INGN,,,,,,,,,,,,
INOV,,,,,,,,,,,,
INO,,,,,,,,,,,,
IPHI,,,,,,,,,,,,
INPX,,,,,,,,,,,,
INRD,,,,,,,,,,,,
INSG,,,,,,,,,,,,
NSIT,,,,,,,,,,,,
INSM,,,,,,,,,,,,
NSP,,,,,,,,,,,,
INSE,,,,,,,,,,,,
NSPR.WS.B,,,,,,,,,,,,
NSPR.WS,,,,,,,,,,,,
NSPR,,,,,,,,,,,,
ITCC,,,,,,,,,,,,
NSPX,,,,,,,,,,,,
IBP,,,,,,,,,,,,
IIIN,,,,,,,,,,,,
INST,,,,,,,,,,,,
PODD,,,,,,,,,,,,
INSY,,,,,,,,,,,,
ITGR,,,,,,,,,,,,
INVI,,,,,,,,,,,,
IDTI,,,,,,,,,,,,
INTV,,,,,,,,,,,,
INTC,,,,,,,,,,,,
ILNS,,,,,,,,,,,,
NTLA,,,,,,,,,,,,
IDN,,,,,,,,,,,,
ITLL,,,,,,,,,,,,
INS,,,,,,,,,,,,
IPCI,,,,,,,,,,,,
I,,,,,,,,,,,,
IPAR,,,,,,,,,,,,
IBKR,,,,,,,,,,,,
ICPT,,,,,,,,,,,,
ICE,,,,,,,,,,,,
IDCC,,,,,,,,,,,,
TILE,,,,,,,,,,,,
LINK,,,,,,,,,,,,
ITRK,,,,,,,,,,,,
IMI,,,,,,,,,,,,
INAP,,,,,,,,,,,,
IBAL,,,,,,,,,,,,
IDVV,,,,,,,,,,,,
IGT,,,,,,,,,,,,
INSW,,,,,,,,,,,,
ISLV,,,,,,,,,,,,
ISCO,,,,,,,,,,,,
THM,,,,,,,,,,,,
ITNF,,,,,,,,,,,,
IIJI,,,,,,,,,,,,
IDXG,,,,,,,,,,,,
INPHQ,,,,,,,,,,,,
XENT,,,,,,,,,,,,
INTX,,,,,,,,,,,,
ITUP,,,,,,,,,,,,
INTT,,,,,,,,,,,,
IVAC,,,,,,,,,,,,
INTL,,,,,,,,,,,,
ITCI,,,,,,,,,,,,
IORG,,,,,,,,,,,,
IPI,,,,,,,,,,,,
XON,,,,,,,,,,,,
IIN,,,,,,,,,,,,
INTZ,,,,,,,,,,,,
INTU,,,,,,,,,,,,
ISRG,,,,,,,,,,,,
INUV,,,,,,,,,,,,
IVC,,,,,,,,,,,,
IARE,,,,,,,,,,,,
IVR^B,,,,,,,,,,,,
IVR^C,,,,,,,,,,,,
IVR,,,,,,,,,,,,
IVR-B,,,,,,,,,,,,
IVR-A,,,,,,,,,,,,
IVR^A,,,,,,,,,,,,
ITG,,,,,,,,,,,,
ISBC,,,,,,,,,,,,
IRET^C,,,,,,,,,,,,
IRET,,,,,,,,,,,,
ITIC,,,,,,,,,,,,
INVU,,,,,,,,,,,,
NVTA,,,,,,,,,,,,
INVH,,,,,,,,,,,,
NVIV,,,,,,,,,,,,
IVOB,,,,,,,,,,,,
IVTY,,,,,,,,,,,,
IO,,,,,,,,,,,,
IONS,,,,,,,,,,,,
IINX,,,,,,,,,,,,
IOVA,,,,,,,,,,,,
IPAS,,,,,,,,,,,,
IPGP,,,,,,,,,,,,
IDTY,,,,,,,,,,,,
IRMD,,,,,,,,,,,,
IRTC,,,,,,,,,,,,
IRIX,,,,,,,,,,,,
IRDM,,,,,,,,,,,,
IRDMB,,,,,,,,,,,,
IRBT,,,,,,,,,,,,
IRM,,,,,,,,,,,,
IRNC,,,,,,,,,,,,
IRWD,,,,,,,,,,,,
ISGN,,,,,,,,,,,,
ISR,,,,,,,,,,,,
ISRL,,,,,,,,,,,,
ISDR,,,,,,,,,,,,
TALK,,,,,,,,,,,,
ITI,,,,,,,,,,,,
ITEX,,,,,,,,,,,,
ITT,,,,,,,,,,,,
ITUS,,,,,,,,,,,,
IWAL,,,,,,,,,,,,
IWBB,,,,,,,,,,,,
IZEA,,,,,,,,,,,,
JCOM,,,,,,,,,,,,
JASO,,,,,,,,,,,,
JBL,,,,,,,,,,,,
JCDAF,,,,,,,,,,,,
JXSB,,,,,,,,,,,,
JADG,,,,,,,,,,,,
JAG,,,,,,,,,,,,
JAGX,,,,,,,,,,,,
JAKK,,,,,,,,,,,,
JMBA,,,,,,,,,,,,
JHX,,,,,,,,,,,,
JRVR,,,,,,,,,,,,
JAMN,,,,,,,,,,,,
JANL,,,,,,,,,,,,
JHG,,,,,,,,,,,,
JASNW,,,,,,,,,,,,
JASN,,,,,,,,,,,,
JYHW,,,,,,,,,,,,
JAZZ,,,,,,,,,,,,
JBGS,,,,,,,,,,,,
JD,,,,,,,,,,,,
JFBC,,,,,,,,,,,,
JELD,,,,,,,,,,,,
JCAP,,,,,,,,,,,,
JCAP^B,,,,,,,,,,,,
JMDA,,,,,,,,,,,,
JTBK,,,,,,,,,,,,
JBLU,,,,,,,,,,,,
JTPY,,,,,,,,,,,,
JMP,,,,,,,,,,,,
JMPB,,,,,,,,,,,,
JMPD,,,,,,,,,,,,
JBCT,,,,,,,,,,,,
JOEY,,,,,,,,,,,,
JBT,,,,,,,,,,,,
JNJ,,,,,,,,,,,,
JCI,,,,,,,,,,,,
JOUT,,,,,,,,,,,,
JONE,,,,,,,,,,,,
JLL,,,,,,,,,,,,
JSDA,,,,,,,,,,,,
JNCE,,,,,,,,,,,,
JPM-E,,,,,,,,,,,,
JPM-H,,,,,,,,,,,,
JRSS,,,,,,,,,,,,
JFIL,,,,,,,,,,,,
JMEI,,,,,,,,,,,,
JNPR,,,,,,,,,,,,
JNP,,,,,,,,,,,,
JP,,,,,,,,,,,,
ASZP,,,,,,,,,,,,
LRN,,,,,,,,,,,,
KTWO,,,,,,,,,,,,
KANP,,,,,,,,,,,,
KAI,,,,,,,,,,,,
KDMN,,,,,,,,,,,,
KALA,,,,,,,,,,,,
KALO,,,,,,,,,,,,
KLMN,,,,,,,,,,,,
KALV,,,,,,,,,,,,
KAMN,,,,,,,,,,,,
KNDI,,,,,,,,,,,,
KGNR,,,,,,,,,,,,
KSU^,,,,,,,,,,,,
KSU,,,,,,,,,,,,
KAR,,,,,,,,,,,,
KPTI,,,,,,,,,,,,
KAYS,,,,,,,,,,,,
KAAC,,,,,,,,,,,,
KAACW,,,,,,,,,,,,
KAACU,,,,,,,,,,,,
KB,,,,,,,,,,,,
KBH,,,,,,,,,,,,
KBLMR,,,,,,,,,,,,
KBLMU,,,,,,,,,,,,
KBLMW,,,,,,,,,,,,
KBLM,,,,,,,,,,,,
KBR,,,,,,,,,,,,
FRAC,,,,,,,,,,,,
KELYB,,,,,,,,,,,,
KELYA,,,,,,,,,,,,
KVMD,,,,,,,,,,,,
KEM,,,,,,,,,,,,
KMPR,,,,,,,,,,,,
KMPH,,,,,,,,,,,,
KNSC,,,,,,,,,,,,
KMT,,,,,,,,,,,,
KW,,,,,,,,,,,,
KFFB,,,,,,,,,,,,
KERX,,,,,,,,,,,,
KEG,,,,,,,,,,,,
KTCC,,,,,,,,,,,,
KEYS,,,,,,,,,,,,
KEYW,,,,,,,,,,,,
KFRC,,,,,,,,,,,,
DLCR,,,,,,,,,,,,
KIRY,,,,,,,,,,,,
KRC,,,,,,,,,,,,
KE,,,,,,,,,,,,
KBAL,,,,,,,,,,,,
KIM,,,,,,,,,,,,
KMI-A,,,,,,,,,,,,
KMI,,,,,,,,,,,,
KMI^A,,,,,,,,,,,,
KIN,,,,,,,,,,,,
KND,,,,,,,,,,,,
KPAY,,,,,,,,,,,,
KGJI,,,,,,,,,,,,
KINS,,,,,,,,,,,,
KFS,,,,,,,,,,,,
KONE,,,,,,,,,,,,
KNSL,,,,,,,,,,,,
KEX,,,,,,,,,,,,
KIRK,,,,,,,,,,,,
KRG,,,,,,,,,,,,
KWBT,,,,,,,,,,,,
KIWB,,,,,,,,,,,,
KKR,,,,,,,,,,,,
KKR^A,,,,,,,,,,,,
KKR^B,,,,,,,,,,,,
KKR-B,,,,,,,,,,,,
KREF,,,,,,,,,,,,
KLMK,,,,,,,,,,,,
KLDX,,,,,,,,,,,,
KLXI,,,,,,,,,,,,
KMG,,,,,,,,,,,,
KNX,,,,,,,,,,,,
KNL,,,,,,,,,,,,
KNOP,,,,,,,,,,,,
KN,,,,,,,,,,,,
KDKN,,,,,,,,,,,,
KSS,,,,,,,,,,,,
KGNX,,,,,,,,,,,,
KONA,,,,,,,,,,,,
KNMCY,,,,,,,,,,,,
KRED,,,,,,,,,,,,
KOPN,,,,,,,,,,,,
KOP,,,,,,,,,,,,
KRNT,,,,,,,,,,,,
KOS,,,,,,,,,,,,
KOSS,,,,,,,,,,,,
KHC,,,,,,,,,,,,
KTOS,,,,,,,,,,,,
KRO,,,,,,,,,,,,
KRYS,,,,,,,,,,,,
KBBTF,,,,,,,,,,,,
KNKT,,,,,,,,,,,,
KURA,,,,,,,,,,,,
KSHB,,,,,,,,,,,,
KYO,,,,,,,,,,,,
KYOCF,,,,,,,,,,,,
LB,,,,,,,,,,,,
LLL,,,,,,,,,,,,
LCTZ,,,,,,,,,,,,
LQ,,,,,,,,,,,,
LZB,,,,,,,,,,,,
LTNC,,,,,,,,,,,,
LADR,,,,,,,,,,,,
LTS^A,,,,,,,,,,,,
LTS,,,,,,,,,,,,
LTSL,,,,,,,,,,,,
LSBK,,,,,,,,,,,,
LBAI,,,,,,,,,,,,
LAKE,,,,,,,,,,,,
LRCX,,,,,,,,,,,,
LW,,,,,,,,,,,,
LCA,,,,,,,,,,,,
LCAHU,,,,,,,,,,,,
LCAHW,,,,,,,,,,,,
LARK,,,,,,,,,,,,
LMRKO,,,,,,,,,,,,
LMRKN,,,,,,,,,,,,
LMRKP,,,,,,,,,,,,
LMRK,,,,,,,,,,,,
LE,,,,,,,,,,,,
LSTR,,,,,,,,,,,,
LCI,,,,,,,,,,,,
LAHO,,,,,,,,,,,,
LNTH,,,,,,,,,,,,
LTRX,,,,,,,,,,,,
LRDC,,,,,,,,,,,,
LPI,,,,,,,,,,,,
LRDR,,,,,,,,,,,,
LVS,,,,,,,,,,,,
LHO^J,,,,,,,,,,,,
LHO^I,,,,,,,,,,,,
LHO,,,,,,,,,,,,
LHO-J,,,,,,,,,,,,
LHO-I,,,,,,,,,,,,
LATX,,,,,,,,,,,,
LAUR,,,,,,,,,,,,
LAZ,,,,,,,,,,,,
LCII,,,,,,,,,,,,
LCNB,,,,,,,,,,,,
LDHL,,,,,,,,,,,,
LDKYQ,,,,,,,,,,,,
LBIX,,,,,,,,,,,,
LFGR,,,,,,,,,,,,
LBUY,,,,,,,,,,,,
LPTX,,,,,,,,,,,,
LEA,,,,,,,,,,,,
LEAT,,,,,,,,,,,,
LEE,,,,,,,,,,,,
LEAI,,,,,,,,,,,,
LGCYP,,,,,,,,,,,,
LGCYO,,,,,,,,,,,,
LGCY,,,,,,,,,,,,
LGYV,,,,,,,,,,,,
LTXB,,,,,,,,,,,,
LEGX,,,,,,,,,,,,
LMHB,,,,,,,,,,,,
LM,,,,,,,,,,,,
LMHA,,,,,,,,,,,,
LEG,,,,,,,,,,,,
LDOS,,,,,,,,,,,,
LEJU,,,,,,,,,,,,
LMAT,,,,,,,,,,,,
LC,,,,,,,,,,,,
TREE,,,,,,,,,,,,
LII,,,,,,,,,,,,
LASLY,,,,,,,,,,,,
LEOM,,,,,,,,,,,,
LCAR,,,,,,,,,,,,
LUK,,,,,,,,,,,,
LEVB,,,,,,,,,,,,
LXRX,,,,,,,,,,,,
LXP^C,,,,,,,,,,,,
LXP,,,,,,,,,,,,
LPL,,,,,,,,,,,,
LGIH,,,,,,,,,,,,
LHCG,,,,,,,,,,,,
LLIT,,,,,,,,,,,,
LBY,,,,,,,,,,,,
LSYN,,,,,,,,,,,,
LBYE,,,,,,,,,,,,
LEXEA,,,,,,,,,,,,
LEXEB,,,,,,,,,,,,
LBTYK,,,,,,,,,,,,
LBTYA,,,,,,,,,,,,
LBTYB,,,,,,,,,,,,
LGDTF,,,,,,,,,,,,
LPT,,,,,,,,,,,,
TAX,,,,,,,,,,,,
LTRPB,,,,,,,,,,,,
LTRPA,,,,,,,,,,,,
LNTP,,,,,,,,,,,,
LCLP,,,,,,,,,,,,
LIFS,,,,,,,,,,,,
LSI,,,,,,,,,,,,
LFAP,,,,,,,,,,,,
LOGG,,,,,,,,,,,,
LPNT,,,,,,,,,,,,
LMNK,,,,,,,,,,,,
LCUT,,,,,,,,,,,,
LFVN,,,,,,,,,,,,
LWAY,,,,,,,,,,,,
LTBR,,,,,,,,,,,,
LITB,,,,,,,,,,,,
LPTH,,,,,,,,,,,,
LWLG,,,,,,,,,,,,
LLEX,,,,,,,,,,,,
LMBHW,,,,,,,,,,,,
LMB,,,,,,,,,,,,
LIME,,,,,,,,,,,,
LLNW,,,,,,,,,,,,
LMNR,,,,,,,,,,,,
LECO,,,,,,,,,,,,
LNC,,,,,,,,,,,,
LNC.W,,,,,,,,,,,,
LNN,,,,,,,,,,,,
BOTY,,,,,,,,,,,,
LINU,,,,,,,,,,,,
LINUF,,,,,,,,,,,,
LNGG,,,,,,,,,,,,
LNXGF,,,,,,,,,,,,
LPCN,,,,,,,,,,,,
LIQT,,,,,,,,,,,,
LIQDQ,,,,,,,,,,,,
LQDT,,,,,,,,,,,,
LAD,,,,,,,,,,,,
LTUM,,,,,,,,,,,,
LEXG,,,,,,,,,,,,
LTFD,,,,,,,,,,,,
LIVN,,,,,,,,,,,,
LYV,,,,,,,,,,,,
LOB,,,,,,,,,,,,
LPSN,,,,,,,,,,,,
LIVX,,,,,,,,,,,,
LZENF,,,,,,,,,,,,
LKQ,,,,,,,,,,,,
LMFAW,,,,,,,,,,,,
LMFA,,,,,,,,,,,,
LOCMQ,,,,,,,,,,,,
LMT,,,,,,,,,,,,
LSMG,,,,,,,,,,,,
L,,,,,,,,,,,,
LOGQ,,,,,,,,,,,,
LOGI,,,,,,,,,,,,
LOGM,,,,,,,,,,,,
LSTG,,,,,,,,,,,,
LONE,,,,,,,,,,,,
LWLW,,,,,,,,,,,,
LKST,,,,,,,,,,,,
LOOP,,,,,,,,,,,,
LOTE,,,,,,,,,,,,
LUSI,,,,,,,,,,,,
LPX,,,,,,,,,,,,
LOVV,,,,,,,,,,,,
LOXO,,,,,,,,,,,,
LPLA,,,,,,,,,,,,
LRAD,,,,,,,,,,,,
LXU,,,,,,,,,,,,
LKSD,,,,,,,,,,,,
LYTS,,,,,,,,,,,,
LTC,,,,,,,,,,,,
LUB,,,,,,,,,,,,
LCDX,,,,,,,,,,,,
LULU,,,,,,,,,,,,
LL,,,,,,,,,,,,
LITE,,,,,,,,,,,,
LMNX,,,,,,,,,,,,
LUNA,,,,,,,,,,,,
LXFT,,,,,,,,,,,,
LYB,,,,,,,,,,,,
MACQ,,,,,,,,,,,,
MACQU,,,,,,,,,,,,
MACQW,,,,,,,,,,,,
MTB,,,,,,,,,,,,
MOZO,,,,,,,,,,,,
MBCI,,,,,,,,,,,,
MBVX,,,,,,,,,,,,
MCBC,,,,,,,,,,,,
MACE,,,,,,,,,,,,
MTSI,,,,,,,,,,,,
MGNX,,,,,,,,,,,,
M,,,,,,,,,,,,
MCZAF,,,,,,,,,,,,
MCBK,,,,,,,,,,,,
MDEX,,,,,,,,,,,,
MDGL,,,,,,,,,,,,
MAGS,,,,,,,,,,,,
MAGE,,,,,,,,,,,,
MGLN,,,,,,,,,,,,
MMP,,,,,,,,,,,,
MGIC,,,,,,,,,,,,
CALL,,,,,,,,,,,,
MGA,,,,,,,,,,,,
MX,,,,,,,,,,,,
MNGA,,,,,,,,,,,,
MGYR,,,,,,,,,,,,
MTENY,,,,,,,,,,,,
MHLD,,,,,,,,,,,,
MHNC,,,,,,,,,,,,
MHLA,,,,,,,,,,,,
MH^D,,,,,,,,,,,,
MH^C,,,,,,,,,,,,
MH^A,,,,,,,,,,,,
MJCO,,,,,,,,,,,,
CQCQ,,,,,,,,,,,,
MDDD,,,,,,,,,,,,
MKTAY,,,,,,,,,,,,
MBUU,,,,,,,,,,,,
MNK,,,,,,,,,,,,
MLVF,,,,,,,,,,,,
MAMS,,,,,,,,,,,,
TUSK,,,,,,,,,,,,
MCAP,,,,,,,,,,,,
MANH,,,,,,,,,,,,
LOAN,,,,,,,,,,,,
MNTX,,,,,,,,,,,,
MTEX,,,,,,,,,,,,
MN,,,,,,,,,,,,
MNKD,,,,,,,,,,,,
MRO,,,,,,,,,,,,
MARA,,,,,,,,,,,,
MPC,,,,,,,,,,,,
MCHX,,,,,,,,,,,,
MMI,,,,,,,,,,,,
MCS,,,,,,,,,,,,
MRMD,,,,,,,,,,,,
MPX,,,,,,,,,,,,
HZO,,,,,,,,,,,,
MRNS,,,,,,,,,,,,
MKL,,,,,,,,,,,,
MKTX,,,,,,,,,,,,
MRLN,,,,,,,,,,,,
MBII,,,,,,,,,,,,
MMC,,,,,,,,,,,,
MRTN,,,,,,,,,,,,
MLM,,,,,,,,,,,,
MMLP,,,,,,,,,,,,
MRVL,,,,,,,,,,,,
MASI,,,,,,,,,,,,
HUGE,,,,,,,,,,,,
MSRT,,,,,,,,,,,,
MTZ,,,,,,,,,,,,
MHH,,,,,,,,,,,,
MA,,,,,,,,,,,,
MTCH,,,,,,,,,,,,
MATN,,,,,,,,,,,,
MTRN,,,,,,,,,,,,
MTNB,,,,,,,,,,,,
MTRX,,,,,,,,,,,,
MATX,,,,,,,,,,,,
MATR,,,,,,,,,,,,
MAXD,,,,,,,,,,,,
MXIM,,,,,,,,,,,,
MXMG,,,,,,,,,,,,
MMS,,,,,,,,,,,,
MXL,,,,,,,,,,,,
MAXE,,,,,,,,,,,,
MXWL,,,,,,,,,,,,
MBCQ,,,,,,,,,,,,
MBI,,,,,,,,,,,,
MBTF,,,,,,,,,,,,
MCFT,,,,,,,,,,,,
MDR,,,,,,,,,,,,
MCD,,,,,,,,,,,,
MUX,,,,,,,,,,,,
MGRC,,,,,,,,,,,,
MCIG,,,,,,,,,,,,
MCK,,,,,,,,,,,,
MDC,,,,,,,,,,,,
MDCA,,,,,,,,,,,,
MDU,,,,,,,,,,,,
MTL,,,,,,,,,,,,
MRT,,,,,,,,,,,,
MSHFQ,,,,,,,,,,,,
MEDD,,,,,,,,,,,,
MIHI,,,,,,,,,,,,
MPW,,,,,,,,,,,,
MTBC,,,,,,,,,,,,
MTBCP,,,,,,,,,,,,
MDCN,,,,,,,,,,,,
MDCL,,,,,,,,,,,,
MNOV,,,,,,,,,,,,
MDSO,,,,,,,,,,,,
MED,,,,,,,,,,,,
MDFZF,,,,,,,,,,,,
MJMD,,,,,,,,,,,,
MPME,,,,,,,,,,,,
MDIT,,,,,,,,,,,,
MDXL,,,,,,,,,,,,
MDLX,,,,,,,,,,,,
MDLQ,,,,,,,,,,,,
MDLY,,,,,,,,,,,,
MD,,,,,,,,,,,,
MDVX,,,,,,,,,,,,
MEDP,,,,,,,,,,,,
MDT,,,,,,,,,,,,
MEIP,,,,,,,,,,,,
MLNX,,,,,,,,,,,,
MELR,,,,,,,,,,,,
MNTR,,,,,,,,,,,,
MTSL,,,,,,,,,,,,
MELI,,,,,,,,,,,,
MBWM,,,,,,,,,,,,
MERC,,,,,,,,,,,,
MBIN,,,,,,,,,,,,
MCY,,,,,,,,,,,,
MRCY,,,,,,,,,,,,
MDP,,,,,,,,,,,,
MDPEB,,,,,,,,,,,,
EBSB,,,,,,,,,,,,
VIVO,,,,,,,,,,,,
MRDNW,,,,,,,,,,,,
MRDN,,,,,,,,,,,,
EWLU,,,,,,,,,,,,
MMSI,,,,,,,,,,,,
MTOR,,,,,,,,,,,,
MER^K,,,,,,,,,,,,
MER^P,,,,,,,,,,,,
MACK,,,,,,,,,,,,
MRSN,,,,,,,,,,,,
MSB,,,,,,,,,,,,
CASH,,,,,,,,,,,,
MTST,,,,,,,,,,,,
MEI,,,,,,,,,,,,
MET,,,,,,,,,,,,
MET^A,,,,,,,,,,,,
MCB,,,,,,,,,,,,
MSPC,,,,,,,,,,,,
MTWD,,,,,,,,,,,,
MXC,,,,,,,,,,,,
MXSG,,,,,,,,,,,,
MFA,,,,,,,,,,,,
MFA-B,,,,,,,,,,,,
MFO,,,,,,,,,,,,
MFA^B,,,,,,,,,,,,
MGEE,,,,,,,,,,,,
MTG,,,,,,,,,,,,
MGP,,,,,,,,,,,,
MGM,,,,,,,,,,,,
MGPI,,,,,,,,,,,,
MGTI,,,,,,,,,,,,
KORS,,,,,,,,,,,,
MBOT,,,,,,,,,,,,
MU,,,,,,,,,,,,
MICT,,,,,,,,,,,,
MPAD,,,,,,,,,,,,
MSCC,,,,,,,,,,,,
MSFT,,,,,,,,,,,,
MVIS,,,,,,,,,,,,
MPB,,,,,,,,,,,,
MCEP,,,,,,,,,,,,
MIDD,,,,,,,,,,,,
MBCN,,,,,,,,,,,,
MSEX,,,,,,,,,,,,
MSBI,,,,,,,,,,,,
MPO,,,,,,,,,,,,
MEEC,,,,,,,,,,,,
MDWT,,,,,,,,,,,,
MOFG,,,,,,,,,,,,
MCRN,,,,,,,,,,,,
MLSS,,,,,,,,,,,,
MLHR,,,,,,,,,,,,
MDXG,,,,,,,,,,,,
MNDO,,,,,,,,,,,,
VOIS,,,,,,,,,,,,
MB,,,,,,,,,,,,
MPIX,,,,,,,,,,,,
MTX,,,,,,,,,,,,
NERV,,,,,,,,,,,,
MLES,,,,,,,,,,,,
MRGE,,,,,,,,,,,,
MGEN,,,,,,,,,,,,
MRTX,,,,,,,,,,,,
MSON,,,,,,,,,,,,
MG,,,,,,,,,,,,
MINDP,,,,,,,,,,,,
MIND,,,,,,,,,,,,
MITK,,,,,,,,,,,,
MITL,,,,,,,,,,,,
MUFG,,,,,,,,,,,,
MITSF,,,,,,,,,,,,
MTUU,,,,,,,,,,,,
MIXX,,,,,,,,,,,,
MZHOF,,,,,,,,,,,,
MFG,,,,,,,,,,,,
MJNE,,,,,,,,,,,,
MKSI,,,,,,,,,,,,
MLCG,,,,,,,,,,,,
MMAC,,,,,,,,,,,,
MMEX,,,,,,,,,,,,
MMRF,,,,,,,,,,,,
MINI,,,,,,,,,,,,
MBT,,,,,,,,,,,,
MOBL,,,,,,,,,,,,
MOBQ,,,,,,,,,,,,
MFON,,,,,,,,,,,,
MODN,,,,,,,,,,,,
MMDM,,,,,,,,,,,,
MMDMU,,,,,,,,,,,,
MMDMW,,,,,,,,,,,,
MMDMR,,,,,,,,,,,,
MDSYF,,,,,,,,,,,,
MHK,,,,,,,,,,,,
MOJO,,,,,,,,,,,,
MTEM,,,,,,,,,,,,
MBRX,,,,,,,,,,,,
MOH,,,,,,,,,,,,
MNTA,,,,,,,,,,,,
MMEG,,,,,,,,,,,,
MMNT,,,,,,,,,,,,
MOMO,,,,,,,,,,,,
MKGI,,,,,,,,,,,,
BTFL,,,,,,,,,,,,
MCRI,,,,,,,,,,,,
MCEM,,,,,,,,,,,,
MDLZ,,,,,,,,,,,,
MGI,,,,,,,,,,,,
MOMT,,,,,,,,,,,,
MOMTD,,,,,,,,,,,,
MDB,,,,,,,,,,,,
MNR,,,,,,,,,,,,
MPWR,,,,,,,,,,,,
TYPE,,,,,,,,,,,,
APPZ,,,,,,,,,,,,
MNST,,,,,,,,,,,,
MOG.A,,,,,,,,,,,,
MOG.B,,,,,,,,,,,,
PALS,,,,,,,,,,,,
MS-I,,,,,,,,,,,,
MS-F,,,,,,,,,,,,
MS,,,,,,,,,,,,
MS-E,,,,,,,,,,,,
MS^I,,,,,,,,,,,,
MS^A,,,,,,,,,,,,
MS^K,,,,,,,,,,,,
MS^E,,,,,,,,,,,,
MS^F,,,,,,,,,,,,
MS^G,,,,,,,,,,,,
MORN,,,,,,,,,,,,
MOSC,,,,,,,,,,,,
MOS.U,,,,,,,,,,,,
MOSC.U,,,,,,,,,,,,
MOSC.WS,,,,,,,,,,,,
MOSY,,,,,,,,,,,,
MSI,,,,,,,,,,,,
MNTM,,,,,,,,,,,,
MYHI,,,,,,,,,,,,
MOV,,,,,,,,,,,,
MOXC,,,,,,,,,,,,
MPLX,,,,,,,,,,,,
MRC,,,,,,,,,,,,
MSA,,,,,,,,,,,,
MSBF,,,,,,,,,,,,
MSCI,,,,,,,,,,,,
MSGN,,,,,,,,,,,,
